date,year,month,waterYear,WindSpd_QL,WindSpd_QC,WindSpd_UQL,WindSpd,WindSpd_Med,WindSpd_Avg,WindSpd_Min,WindSpd_Max
10/2/2022,2022,Oct,2022-2023,1,,2,1.406,2.2785,2.2825,0,5.37
10/3/2022,2022,Oct,2022-2023,1,,2,2.342,1.2225,1.258166667,0,4.802
10/4/2022,2022,Oct,2022-2023,1,,2,6.954,2.335,2.643041667,0,11
10/5/2022,2022,Oct,2022-2023,1,,2,2.824,2.7495,4.166333333,0,12.88
10/6/2022,2022,Oct,2022-2023,1,,2,2.047,1.7965,1.784125,0,4.469
10/7/2022,2022,Oct,2022-2023,1,,2,1.179,1.25,1.292708333,0,4.077
10/8/2022,2022,Oct,2022-2023,1,,2,1.651,1.949,1.953333333,0,6.154
10/9/2022,2022,Oct,2022-2023,1,,2,4.461,0.9535,1.270958333,0,8.43
10/10/2022,2022,Oct,2022-2023,1,,2,3.21,7.2285,6.629958333,1.098,14.94
10/11/2022,2022,Oct,2022-2023,1,,2,2.574,3.1515,3.526291667,0.118,8.64
10/12/2022,2022,Oct,2022-2023,1,,2,2.71,2.3765,2.339708333,0,5.645
10/13/2022,2022,Oct,2022-2023,1,,2,0.703,1.8725,2.039333333,0,6.056
10/14/2022,2022,Oct,2022-2023,1,,2,3.16,2.3215,2.034333333,0,5.076
10/15/2022,2022,Oct,2022-2023,1,,2,2.25,2.185,2.328041667,0,7.056
10/16/2022,2022,Oct,2022-2023,1,,2,4.055,2.896,2.990416667,0,9.33
10/17/2022,2022,Oct,2022-2023,1,,2,3.387,4.497,4.767083333,0.47,11.58
10/18/2022,2022,Oct,2022-2023,1,,2,6.341,6.066,6.347666667,0,16.72
10/19/2022,2022,Oct,2022-2023,1,,2,3.379,3.17,3.968333333,0,12.98
10/20/2022,2022,Oct,2022-2023,1,,2,1.657,2.885,2.74325,0,6.644
10/21/2022,2022,Oct,2022-2023,1,,2,3.523,3.0955,3.674416667,0,13.29
10/22/2022,2022,Oct,2022-2023,1,,2,0.568,2.3815,2.640541667,0,9.74
10/23/2022,2022,Oct,2022-2023,1,,2,9.86,10.01,9.783958333,0.157,29.4
10/24/2022,2022,Oct,2022-2023,1,,2,3.692,6.302,6.228,0.47,17.15
10/25/2022,2022,Oct,2022-2023,1,,2,1.852,6.5475,6.414875,0,20.46
10/26/2022,2022,Oct,2022-2023,1,,2,18.36,11.76,11.342,1.098,28.3
10/27/2022,2022,Oct,2022-2023,1,,2,8.05,7.986,9.094416667,1.666,25.72
10/28/2022,2022,Oct,2022-2023,1,,2,5.91,9.02,9.27075,1.568,22.38
10/29/2022,2022,Oct,2022-2023,1,,2,7.801,11.925,11.75991667,1.705,23.87
10/30/2022,2022,Oct,2022-2023,1,,2,5.631,5.514,5.395333333,0,15.8
10/31/2022,2022,Oct,2022-2023,1,,2,3.534,4.483,4.49075,0.059,16.42
11/1/2022,2022,Nov,2022-2023,1,,2,3.063,2.962,2.855625,0,6.468
11/2/2022,2022,Nov,2022-2023,1,,2,5.726,3.3255,3.076541667,0,8.74
11/3/2022,2022,Nov,2022-2023,1,,2,5.243,9.8,9.539208333,0,24.26
11/4/2022,2022,Nov,2022-2023,1,,2,10.44,9.145,9.59175,2.509,24.44
11/5/2022,2022,Nov,2022-2023,1,,2,3.821,6.474,6.988208333,0.608,20.64
11/6/2022,2022,Nov,2022-2023,1,,2,9.36,8.895,8.181541667,1.176,17.25
11/7/2022,2022,Nov,2022-2023,1,,2,5.594,9.23,8.771166667,1.49,16.97
11/8/2022,2022,Nov,2022-2023,1,,2,3.922,5.291,5.327958333,1.039,13.21
11/9/2022,2022,Nov,2022-2023,1,,2,3.993,3.7445,3.373958333,0,7.507
11/10/2022,2022,Nov,2022-2023,1,,2,5.65,5.171,5.911791667,0.823,18.15
11/11/2022,2022,Nov,2022-2023,1,,2,1.805,3.2635,3.388,0,10.33
11/12/2022,2022,Nov,2022-2023,1,,2,3.913,2.2955,2.195208333,0,5.331
11/13/2022,2022,Nov,2022-2023,1,,2,2.658,3.354,3.255208333,0,6.703
11/14/2022,2022,Nov,2022-2023,1,,2,0.985,1.888,1.889791667,0,5.41
11/15/2022,2022,Nov,2022-2023,1,,2,1.949,2.2095,2.3265,0,6.919
11/16/2022,2022,Nov,2022-2023,1,,2,5.314,2.841,2.850708333,0,10.41
11/17/2022,2022,Nov,2022-2023,1,,2,3.507,5.484,5.32025,0.314,13.27
11/18/2022,2022,Nov,2022-2023,1,,2,4.41,4.34,3.850083333,0,7.546
11/19/2022,2022,Nov,2022-2023,1,,2,3.211,2.6115,2.783708333,0,6.566
11/20/2022,2022,Nov,2022-2023,1,,2,3.724,2.857,3.640958333,0,13.09
11/21/2022,2022,Nov,2022-2023,1,,2,14.41,10.24,10.20479167,2.568,24.23
11/22/2022,2022,Nov,2022-2023,1,,2,6.763,6.702,7.975208333,1.372,24.11
11/23/2022,2022,Nov,2022-2023,1,,2,21.67,17.665,15.7895,3.528,35.52
11/24/2022,2022,Nov,2022-2023,1,,2,5.184,6.885,8.714333333,0.843,29.26
11/25/2022,2022,Nov,2022-2023,1,,2,6.819,5.007,5.224666667,1,12.09
11/26/2022,2022,Nov,2022-2023,1,,2,7.128,10.48,10.77620833,1.156,23.85
11/27/2022,2022,Nov,2022-2023,1,,2,3.867,3.7185,3.913041667,0,11.45
11/28/2022,2022,Nov,2022-2023,1,,2,3.04,5.0425,5.235833333,0.51,11.86
11/29/2022,2022,Nov,2022-2023,1,,2,7.736,5.749,6.332208333,0.588,15.39
11/30/2022,2022,Nov,2022-2023,1,,2,7.55,7.5325,7.192083333,1.215,16.17
12/1/2022,2022,Dec,2022-2023,1,,2,3.129,3.4515,3.950083333,0,11.8
12/2/2022,2022,Dec,2022-2023,1,,2,6.934,6.029,5.818958333,1.039,14.97
12/3/2022,2022,Dec,2022-2023,1,,2,4.087,5.749,5.453916667,1.294,12.01
12/4/2022,2022,Dec,2022-2023,1,,2,4.872,3.2,3.120833333,0.196,7.82
12/5/2022,2022,Dec,2022-2023,1,,2,3.83,2.6305,2.588166667,0,7.291
12/6/2022,2022,Dec,2022-2023,1,,2,9.81,3.7975,4.631541667,0.451,14.27
12/7/2022,2022,Dec,2022-2023,1,,2,14.54,10.57,10.512125,3.038,22.03
12/8/2022,2022,Dec,2022-2023,1,,2,8.38,7.3775,7.951541667,1.235,21.01
12/9/2022,2022,Dec,2022-2023,1,,2,4.96,6.914,7.244333333,0.862,17.42
12/10/2022,2022,Dec,2022-2023,1,,2,3.114,4.53,4.515416667,0.255,11.41
12/11/2022,2022,Dec,2022-2023,1,,2,4.476,3.154,3.31775,0.372,7.703
12/12/2022,2022,Dec,2022-2023,1,,2,3.183,3.1085,3.210541667,0.568,8.27
12/13/2022,2022,Dec,2022-2023,1,,2,3.487,3.306,3.14,0,8.41
12/14/2022,2022,Dec,2022-2023,1,,2,3.083,3.055,3.094666667,0.039,7.134
12/15/2022,2022,Dec,2022-2023,1,,2,1.618,2.751,2.773666667,0.314,6.684
12/16/2022,2022,Dec,2022-2023,1,,2,2.615,2.2045,2.141208333,0,5.155
12/17/2022,2022,Dec,2022-2023,1,,2,8.65,2.877,4.179375,0,15.46
12/18/2022,2022,Dec,2022-2023,1,,2,5.633,8.48,8.452,1.529,16.9
12/19/2022,2022,Dec,2022-2023,1,,2,7.849,5.4835,5.988083333,1.372,13.37
12/20/2022,2022,Dec,2022-2023,1,MV:2 of 24 missing,3,7.278,7.4065,7.475227273,0,15.76
12/21/2022,2022,Dec,2022-2023,1,MV:3 of 24 missing,3,3.557,4.537,5.021952381,0,13.76
12/22/2022,2022,Dec,2022-2023,1,,2,5.17,2.75,2.945,0,9.47
12/23/2022,2022,Dec,2022-2023,1,,2,13.9,10.99,9.224416667,0.176,26.68
12/24/2022,2022,Dec,2022-2023,1,,2,11.97,12.805,12.90579167,2.822,25.34
12/25/2022,2022,Dec,2022-2023,1,,2,7.284,10.515,10.77779167,0.196,25.73
12/26/2022,2022,Dec,2022-2023,1,,2,6.396,7.584,9.503958333,0.666,26.07
12/27/2022,2022,Dec,2022-2023,1,,2,4.999,4.916,5.205041667,0,12.94
12/28/2022,2022,Dec,2022-2023,1,,2,5.206,4.992,4.37675,0,11.76
12/29/2022,2022,Dec,2022-2023,1,,2,4.258,8.14,7.763916667,0.627,20.17
12/30/2022,2022,Dec,2022-2023,1,,2,7.277,5.8225,5.979458333,0.568,17.15
12/31/2022,2022,Dec,2022-2023,1,,2,4.47,3.486,3.771041667,0,13.74
1/1/2023,2023,Jan,2022-2023,1,,2,10.92,7.614,7.541708333,1.058,21.07
1/2/2023,2023,Jan,2022-2023,1,,2,3.705,6.6215,6.1695,0,20.33
1/3/2023,2023,Jan,2022-2023,1,,2,8.38,6.548,6.286833333,0.49,17.95
1/4/2023,2023,Jan,2022-2023,1,,2,4.839,4.7315,4.628958333,0.686,14.23
1/5/2023,2023,Jan,2022-2023,1,,2,16.02,4.6485,6.929791667,0,26.28
1/6/2023,2023,Jan,2022-2023,1,,2,10.03,10.64,10.75029167,1.548,25.48
1/7/2023,2023,Jan,2022-2023,1,,2,4.834,9.575,8.353791667,0.823,22.87
1/8/2023,2023,Jan,2022-2023,1,,2,10.15,4.7685,4.80525,0.372,19.46
1/9/2023,2023,Jan,2022-2023,1,,2,7.438,4.745,5.5805,0,19.66
1/10/2023,2023,Jan,2022-2023,1,,2,3.924,7.9265,6.945458333,0,19.05
1/11/2023,2023,Jan,2022-2023,1,,2,3.974,4.154,4.109,0,18.66
1/12/2023,2023,Jan,2022-2023,1,,2,5.383,5.198,6.263416667,0,22.52
1/13/2023,2023,Jan,2022-2023,1,,2,8.18,6.5495,6.664958333,0,17.07
1/14/2023,2023,Jan,2022-2023,1,,2,4.06,4.392,4.002666667,0,14.43
1/15/2023,2023,Jan,2022-2023,1,,2,2.19,2.204,2.064583333,0,4.861
1/16/2023,2023,Jan,2022-2023,1,,2,5.029,2.723,3.054833333,0.49,9.23
1/17/2023,2023,Jan,2022-2023,1,,2,14.27,13.565,13.01933333,3.077,26.62
1/18/2023,2023,Jan,2022-2023,1,,2,5.977,5.054,5.926208333,0.216,26.24
1/19/2023,2023,Jan,2022-2023,1,,2,11.58,9.91,9.304208333,2.45,20.27
1/20/2023,2023,Jan,2022-2023,1,,2,10.56,10.885,11.05666667,3.508,21.25
1/21/2023,2023,Jan,2022-2023,1,,2,4.139,3.2785,4.982166667,0,19.97
1/22/2023,2023,Jan,2022-2023,1,,2,16.06,3.972,6.405875,0.333,23.17
1/23/2023,2023,Jan,2022-2023,1,,2,9.95,10.97,11.04166667,2.568,21.48
1/24/2023,2023,Jan,2022-2023,1,,2,2.67,7.9705,6.698333333,0.745,16.03
1/25/2023,2023,Jan,2022-2023,1,,2,7.286,3.295,3.764083333,0,10.76
1/26/2023,2023,Jan,2022-2023,1,,2,8.42,6.7575,7.18225,1.666,13.64
1/27/2023,2023,Jan,2022-2023,1,,2,2.392,4.2275,4.511666667,0.823,13.6
1/28/2023,2023,Jan,2022-2023,1,,2,6.629,6.9415,5.730875,0.431,18.62
1/29/2023,2023,Jan,2022-2023,1,,2,4.2,4.032,4.01475,0,10.43
1/30/2023,2023,Jan,2022-2023,1,,2,7.531,3.8545,3.983291667,0,11.92
1/31/2023,2023,Jan,2022-2023,1,,2,14.09,12.35,11.84866667,2.862,24.7
2/1/2023,2023,Feb,2022-2023,1,,2,8.01,12.63,12.54916667,3.959,23.27
2/2/2023,2023,Feb,2022-2023,1,,2,12.33,13.52,13.53166667,2.901,25.95
2/3/2023,2023,Feb,2022-2023,1,,2,9.92,9.045,8.264333333,0.823,20.01
2/4/2023,2023,Feb,2022-2023,1,,2,10.82,11.88,11.55854167,3.077,23.89
2/5/2023,2023,Feb,2022-2023,1,,2,11.97,5.754,5.794791667,0,18.13
2/6/2023,2023,Feb,2022-2023,1,,2,6.148,15.03,12.29591667,0.294,26.83
2/7/2023,2023,Feb,2022-2023,1,,2,8.98,9.855,9.579625,1.47,18.95
2/8/2023,2023,Feb,2022-2023,1,,2,17.74,9.105,10.30041667,0.98,28.03
2/9/2023,2023,Feb,2022-2023,1,,2,10.96,15.545,15.1725,3.959,31.58
2/10/2023,2023,Feb,2022-2023,1,,2,4.798,6.515,7.586791667,0.725,21.09
2/11/2023,2023,Feb,2022-2023,1,,2,14.47,7.191,8.227791667,1.039,21.62
2/12/2023,2023,Feb,2022-2023,1,,2,11.2,13.8,12.54958333,1.686,26.48
2/13/2023,2023,Feb,2022-2023,1,,2,3.858,8.38,7.968333333,1.039,23.36
2/14/2023,2023,Feb,2022-2023,1,,2,5.398,3.038,3.198125,0,8.53
2/15/2023,2023,Feb,2022-2023,1,,2,17.49,11.76,11.56183333,1.823,25.66
2/16/2023,2023,Feb,2022-2023,1,,2,7.599,7.487,7.819,1.607,24.99
2/17/2023,2023,Feb,2022-2023,1,,2,9.85,9.13,9.096583333,1.999,18.23
2/18/2023,2023,Feb,2022-2023,1,,2,5.814,2.7195,3.087625,0,13.45
2/19/2023,2023,Feb,2022-2023,1,,2,2.255,5.489,5.679041667,0.294,13.99
2/20/2023,2023,Feb,2022-2023,1,,2,15.61,12.905,11.04345833,1.078,24.32
2/21/2023,2023,Feb,2022-2023,1,,2,11.71,10.275,11.276875,1.333,24.83
2/22/2023,2023,Feb,2022-2023,1,,2,9.4,11.185,11.17375,1.862,21.42
2/23/2023,2023,Feb,2022-2023,1,,2,7.07,8.09,8.312875,0.882,16.46
2/24/2023,2023,Feb,2022-2023,1,,2,6.374,3.105,3.25725,0,10.66
2/25/2023,2023,Feb,2022-2023,1,,2,5.603,12.02,11.686625,0,25.52
2/26/2023,2023,Feb,2022-2023,1,,2,3.976,3.957,4.101625,0,14.05
2/27/2023,2023,Feb,2022-2023,1,,2,3.589,4.357,4.367583333,0,11.92
2/28/2023,2023,Feb,2022-2023,1,,2,3.014,3.032,3.079208333,0.02,7.958
3/1/2023,2023,Mar,2022-2023,1,,2,7.662,10.135,10.22608333,0.235,30.18
3/2/2023,2023,Mar,2022-2023,1,,2,6.39,8.375,8.483583333,1.156,18.23
3/3/2023,2023,Mar,2022-2023,1,,2,4.013,7.208,6.961333333,1.333,14.66
3/4/2023,2023,Mar,2022-2023,1,,2,5.476,5.3165,5.034625,1.117,11.03
3/5/2023,2023,Mar,2022-2023,1,,2,3.771,5.616,5.453083333,0.882,11.62
3/6/2023,2023,Mar,2022-2023,1,,2,6.072,4.6495,4.746958333,0.412,10.51
3/7/2023,2023,Mar,2022-2023,1,,2,0,3.6335,3.658291667,0,10.64
3/8/2023,2023,Mar,2022-2023,1,,2,6.077,3.8745,3.890875,0,10.45
3/9/2023,2023,Mar,2022-2023,1,,2,4.207,3.719,3.938541667,0.157,10.58
3/10/2023,2023,Mar,2022-2023,1,,2,4.254,2.945,3.123125,0.02,8.55
3/11/2023,2023,Mar,2022-2023,1,,2,5.853,5.55,5.990375,0.294,15.92
3/12/2023,2023,Mar,2022-2023,1,,2,2.048,3.4205,4.773166667,0,17.78
3/13/2023,2023,Mar,2022-2023,1,,2,7.058,6.032,6.206291667,0.255,16.01
3/14/2023,2023,Mar,2022-2023,1,,2,6.224,9.535,9.509583333,2.724,22.52
3/15/2023,2023,Mar,2022-2023,1,,2,5.546,5.8455,5.611208333,0.176,13.62
3/16/2023,2023,Mar,2022-2023,1,,2,4.891,3.3275,3.223083333,0,8.15
3/17/2023,2023,Mar,2022-2023,1,,2,2.136,2.1345,2.478916667,0,7.154
3/18/2023,2023,Mar,2022-2023,1,,2,2.57,2.948,3.177708333,0,9.96
3/19/2023,2023,Mar,2022-2023,1,,2,2.738,2.752,2.948208333,0,8.19
3/20/2023,2023,Mar,2022-2023,1,,2,2.963,2.5405,2.532416667,0,5.998
3/21/2023,2023,Mar,2022-2023,1,,2,2.987,1.5935,1.485583333,0,5.821
3/22/2023,2023,Mar,2022-2023,1,,2,3.743,2.2835,2.259291667,0,6.919
3/23/2023,2023,Mar,2022-2023,1,,2,7.359,4.13,4.293666667,0,11.47
3/24/2023,2023,Mar,2022-2023,1,,2,9.1,9.37,8.83925,0,16.9
3/25/2023,2023,Mar,2022-2023,1,,2,1.602,4.608,4.756833333,0,14.19
3/26/2023,2023,Mar,2022-2023,1,,2,3.089,3.67,4.010708333,0,10.82
3/27/2023,2023,Mar,2022-2023,1,,2,4.371,3.7605,3.758666667,0.039,8.57
3/28/2023,2023,Mar,2022-2023,1,,2,3.447,4.688,4.475041667,0.627,9.72
3/29/2023,2023,Mar,2022-2023,1,,2,3.647,3.2755,3.094666667,0,8.02
3/30/2023,2023,Mar,2022-2023,1,,2,6.765,3.9745,3.884208333,0,12.98
3/31/2023,2023,Mar,2022-2023,1,,2,2.929,8.375,7.89175,0.059,18.29
4/1/2023,2023,Apr,2022-2023,1,,2,3.057,4.6875,4.459833333,0,11.86
4/2/2023,2023,Apr,2022-2023,1,,2,2.965,3.2965,3.796875,0,10.31
4/3/2023,2023,Apr,2022-2023,1,,2,2.784,2.736,2.703,0,8.51
4/4/2023,2023,Apr,2022-2023,1,,2,3.963,3.9505,4.469833333,0,9.17
4/5/2023,2023,Apr,2022-2023,1,,2,9.06,8.88,8.862083333,1.372,21.17
4/6/2023,2023,Apr,2022-2023,1,,2,7.182,9.05,8.828166667,1.117,20.03
4/7/2023,2023,Apr,2022-2023,1,,2,16.75,8.26,8.630541667,2.489,27.36
4/8/2023,2023,Apr,2022-2023,1,,2,10.54,12.53,12.2125,2.587,28.48
4/9/2023,2023,Apr,2022-2023,1,,2,9.23,11.135,11.91958333,2.528,28.67
4/10/2023,2023,Apr,2022-2023,1,,2,3.535,8.96,8.693541667,0.627,18.29
4/11/2023,2023,Apr,2022-2023,1,,2,3.428,3.1445,3.140875,0,7.644
4/12/2023,2023,Apr,2022-2023,1,,2,3.609,3.028,3.015208333,0,6.233
4/13/2023,2023,Apr,2022-2023,1,,2,4.045,4.49,4.807166667,0.549,11.15
4/14/2023,2023,Apr,2022-2023,1,,2,15.61,9.57,8.632041667,1.49,22.91
4/15/2023,2023,Apr,2022-2023,1,,2,6.179,7.608,7.858833333,1.078,22.74
4/16/2023,2023,Apr,2022-2023,1,,2,5.87,6.1695,6.19575,0.647,19.54
4/17/2023,2023,Apr,2022-2023,1,,2,2.568,4.446,4.25375,0,14.58
4/18/2023,2023,Apr,2022-2023,1,,2,3.54,4.927,5.603083333,0,20.54
4/19/2023,2023,Apr,2022-2023,1,,2,3.435,4.6025,4.982958333,0.392,10.74
4/20/2023,2023,Apr,2022-2023,1,,2,1.5,7.441,7.405625,0.333,25.66
4/21/2023,2023,Apr,2022-2023,1,,2,5.913,4.937,4.171541667,0,12.13
4/22/2023,2023,Apr,2022-2023,1,,2,7.162,7.6055,7.858458333,2.058,16.42
4/23/2023,2023,Apr,2022-2023,1,,2,2.947,6.938,6.393458333,0.823,13.01
4/24/2023,2023,Apr,2022-2023,1,,2,6.099,4.251,4.362375,0.039,10.23
4/25/2023,2023,Apr,2022-2023,1,,2,11.86,6.4735,7.063333333,1.117,18.4
4/26/2023,2023,Apr,2022-2023,1,,2,2.126,3.642,5.899666667,0,21.29
4/27/2023,2023,Apr,2022-2023,1,,2,2.821,2.4875,2.36675,0,4.978
4/28/2023,2023,Apr,2022-2023,1,,2,1.812,3.095,3.082041667,0.451,6.292
4/29/2023,2023,Apr,2022-2023,1,,2,1.936,2.1565,2.279291667,0,7.428
4/30/2023,2023,Apr,2022-2023,1,,2,1.649,2.36,2.268375,0,5.782
5/1/2023,2023,May,2022-2023,1,,2,2.033,3.094,3.246958333,0,10.7
5/2/2023,2023,May,2022-2023,1,,2,0.877,1.8275,1.752625,0,6.39
5/3/2023,2023,May,2022-2023,1,,2,2.878,2.9765,2.636625,0,7.958
5/4/2023,2023,May,2022-2023,1,,2,3.488,2.5115,2.879541667,0,7.095
5/5/2023,2023,May,2022-2023,1,,2,2.36,1.611,1.691375,0,5.508
5/6/2023,2023,May,2022-2023,1,,2,1.919,1.7125,1.899333333,0,5.194
5/7/2023,2023,May,2022-2023,1,,2,2.368,2.2115,2.197083333,0,5.664
5/8/2023,2023,May,2022-2023,1,,2,1.945,2.758,3.276291667,0,9.39
5/9/2023,2023,May,2022-2023,1,MV:1 of 24 missing,3,2.052,2.164,2.471,0,6.488
5/10/2023,2023,May,2022-2023,1,,2,1.222,2.3905,3.028625,0,10.43
5/11/2023,2023,May,2022-2023,1,,2,2.541,2.855,3.54025,0,10.94
5/12/2023,2023,May,2022-2023,1,,2,2.858,3.8705,4.144958333,0,13.68
5/13/2023,2023,May,2022-2023,1,,2,3.174,2.7775,2.851541667,0.176,6.017
5/14/2023,2023,May,2022-2023,1,,2,1.949,2.3055,2.44625,0,7.154
5/15/2023,2023,May,2022-2023,1,,2,2.316,2.0515,2.008458333,0,5.037
5/16/2023,2023,May,2022-2023,1,,2,1.087,3.0575,3.200791667,0,9.98
5/17/2023,2023,May,2022-2023,1,,2,0.558,1.292,1.445958333,0,4.43
5/18/2023,2023,May,2022-2023,1,,2,3.299,4.3195,4.101958333,0.274,10.68
5/19/2023,2023,May,2022-2023,1,,2,2.862,2.8395,2.848,0,6.899
5/20/2023,2023,May,2022-2023,1,,2,6.672,2.392,2.673208333,0,8.06
5/21/2023,2023,May,2022-2023,1,,2,6.211,5.379,5.077541667,0.157,11.39
5/22/2023,2023,May,2022-2023,1,,2,2.966,6.935,6.2975,0.549,12.98
5/23/2023,2023,May,2022-2023,1,,2,2.066,2.723,3.174041667,0,7.389
5/24/2023,2023,May,2022-2023,1,,2,1.561,2.988,3.019375,0,7.585
5/25/2023,2023,May,2022-2023,1,,2,1.869,1.7825,1.751166667,0,4.606
5/26/2023,2023,May,2022-2023,1,,2,3.42,4.0075,3.483,0,10
5/27/2023,2023,May,2022-2023,1,,2,1.342,4.6335,4.529083333,0.627,9.35
5/28/2023,2023,May,2022-2023,1,,2,3.735,2.615,2.582458333,0,7.997
5/29/2023,2023,May,2022-2023,1,,2,2.354,4.8285,5.080083333,0,10.41
5/30/2023,2023,May,2022-2023,1,,2,3.34,2.9195,2.991166667,0,8.08
5/31/2023,2023,May,2022-2023,1,,2,1.573,3.488,3.792458333,0,8.66
6/1/2023,2023,Jun,2022-2023,1,,2,2.272,2.7015,2.816083333,0,6.605
6/2/2023,2023,Jun,2022-2023,1,,2,3.075,4.277,4.495583333,0,11.09
6/3/2023,2023,Jun,2022-2023,1,,2,6.202,4.6945,4.621791667,0,9.92
6/4/2023,2023,Jun,2022-2023,1,,2,1.973,5.4305,5.405458333,0,15.86
6/5/2023,2023,Jun,2022-2023,1,,2,3.389,4.426,4.522541667,0,10.66
6/6/2023,2023,Jun,2022-2023,1,,2,1.845,3.1655,3.468083333,0.529,8.9
6/7/2023,2023,Jun,2022-2023,1,,2,0.385,1.8085,2.034041667,0,6.056
6/8/2023,2023,Jun,2022-2023,1,,2,2.204,2.3035,2.385083333,0,5.39
6/9/2023,2023,Jun,2022-2023,1,,2,1.563,2.709,2.60725,0,6.017
6/10/2023,2023,Jun,2022-2023,1,,2,2.459,4.2975,4.278,0,10.35
6/11/2023,2023,Jun,2022-2023,1,,2,2.213,3.1095,3.351958333,0.059,9.35
6/12/2023,2023,Jun,2022-2023,1,,2,2.009,2.45,2.581625,0,7.624
6/13/2023,2023,Jun,2022-2023,1,,2,7.02,7.644,7.4285,1.392,15.66
6/14/2023,2023,Jun,2022-2023,1,,2,0.624,5.781,5.09325,0,12.39
6/15/2023,2023,Jun,2022-2023,1,,2,11.97,8.097,7.300708333,0,18.97
6/16/2023,2023,Jun,2022-2023,1,,2,2.663,3.289,4.767625,0,22.64
6/17/2023,2023,Jun,2022-2023,1,,2,2.162,3.2,3.556916667,0,13.05
6/18/2023,2023,Jun,2022-2023,1,,2,1.82,3.4275,3.550333333,0,9.53
6/19/2023,2023,Jun,2022-2023,1,,2,4.507,3.13,3.313666667,0,12
6/20/2023,2023,Jun,2022-2023,1,,2,5.972,5.984,5.6705,0,10.56
6/21/2023,2023,Jun,2022-2023,1,,2,2.498,5.149,5.009458333,0.902,9.19
6/22/2023,2023,Jun,2022-2023,1,,2,2.022,2.4045,2.371166667,0,6.625
6/23/2023,2023,Jun,2022-2023,1,,2,1.521,1.8915,2.048583333,0,4.978
6/24/2023,2023,Jun,2022-2023,1,,2,1.987,2.312,2.416291667,0,6.135
6/25/2023,2023,Jun,2022-2023,1,,2,2.098,2.0585,2.136875,0,5.37
6/26/2023,2023,Jun,2022-2023,1,,2,0.435,1.276,1.467416667,0,4.606
6/27/2023,2023,Jun,2022-2023,1,,2,1.294,2.0295,1.911375,0,5.664
6/28/2023,2023,Jun,2022-2023,1,,2,3.708,3.556,3.270083333,0,8.92
6/29/2023,2023,Jun,2022-2023,1,,2,1.548,2.476,2.704666667,0,6.448
6/30/2023,2023,Jun,2022-2023,1,,2,3.031,2.1085,2.202541667,0,6.115
7/1/2023,2023,Jul,2022-2023,1,,2,2.971,4.145,4.151208333,0,10.47
7/2/2023,2023,Jul,2022-2023,1,,2,2.922,4.345,4.904625,0.529,12.99
7/3/2023,2023,Jul,2022-2023,1,,2,1.285,2.4945,2.411291667,0,6.292
7/4/2023,2023,Jul,2022-2023,1,,2,0.66,1.7255,1.793,0,4.665
7/5/2023,2023,Jul,2022-2023,1,,2,0.891,2.1705,2.243041667,0,5.86
7/6/2023,2023,Jul,2022-2023,1,,2,2.418,2.296,2.263375,0,6.056
7/7/2023,2023,Jul,2022-2023,1,,2,2.344,2.74,3.093875,0,7.291
7/8/2023,2023,Jul,2022-2023,1,,2,0.93,2.264,2.170166667,0,6.017
7/9/2023,2023,Jul,2022-2023,1,,2,0.6,1.582,1.4995,0,4.802
7/10/2023,2023,Jul,2022-2023,1,,2,1.416,2.1095,2.122,0,6.331
7/11/2023,2023,Jul,2022-2023,1,,2,1.89,1.768,2.125041667,0,5.625
7/12/2023,2023,Jul,2022-2023,1,,2,2.067,2.5205,2.670958333,0,5.978
7/13/2023,2023,Jul,2022-2023,1,,2,2.027,1.8355,1.9475,0,5.312
7/14/2023,2023,Jul,2022-2023,1,,2,1.718,1.8395,1.899333333,0,5.057
7/15/2023,2023,Jul,2022-2023,1,,2,3.543,2.9445,2.655833333,0,7.722
7/16/2023,2023,Jul,2022-2023,1,,2,1.508,2.7815,2.923541667,0,8.02
7/17/2023,2023,Jul,2022-2023,1,,2,3.83,4.0155,4.173458333,0.745,9.53
7/18/2023,2023,Jul,2022-2023,1,,2,0.805,4.3995,3.917416667,0,8.49
7/19/2023,2023,Jul,2022-2023,1,,2,2.699,2.2445,2.25875,0,5.096
7/20/2023,2023,Jul,2022-2023,1,,2,2.324,1.825,1.743083333,0,4.841
7/21/2023,2023,Jul,2022-2023,1,,2,2.063,2.233,2.169,0,5.508
7/22/2023,2023,Jul,2022-2023,1,,2,2.283,5.0165,5.119083333,0.333,13.94
7/23/2023,2023,Jul,2022-2023,1,,2,2.069,1.586,1.75125,0,6.35
7/24/2023,2023,Jul,2022-2023,1,,2,3.261,2.3455,2.882041667,0,12.01
7/25/2023,2023,Jul,2022-2023,1,,2,2.778,3.5615,3.986166667,0.51,10.76
7/26/2023,2023,Jul,2022-2023,1,,2,2.943,2.847,2.796083333,0,6.233
7/27/2023,2023,Jul,2022-2023,1,,2,1.089,2.694,2.774916667,0,6.782
7/28/2023,2023,Jul,2022-2023,1,,2,1.069,1.753,1.706375,0,5.39
7/29/2023,2023,Jul,2022-2023,1,,2,3.157,2.995,3.283708333,0,8.7
7/30/2023,2023,Jul,2022-2023,1,,2,4.883,4.562,4.46175,0,12.35
7/31/2023,2023,Jul,2022-2023,1,,2,3.613,3.058,2.98325,0,7.762
8/1/2023,2023,Aug,2022-2023,1,,2,2.396,2.1795,2.220041667,0,6.135
